,bmid_label,bmid_c1_suit,bmid_c1_rank,bmid_c2_suit,bmid_c2_rank,bmid_c3_suit,bmid_c3_rank,bmid_c4_suit,bmid_c4_rank,bmid_c5_suit,bmid_c5_rank
42601,4,4,9,2,9,1,9,2,12,1,8
42602,4,4,9,2,9,1,9,1,12,3,8
42603,4,2,9,3,9,1,9,3,12,3,8
42604,4,2,9,3,9,1,9,4,12,4,7
42605,4,2,9,3,9,1,9,3,12,3,6
42606,4,4,9,3,9,1,9,3,11,2,10
42607,4,4,9,2,9,3,9,1,11,3,10
42608,4,4,9,2,9,1,9,1,11,3,10
42609,4,2,9,3,9,1,9,4,11,4,10
42610,4,2,9,3,9,1,9,3,11,4,10
42611,4,2,9,3,9,1,9,1,11,2,10
42612,4,4,9,3,9,1,9,3,11,2,8
42613,4,4,9,2,9,3,9,3,11,1,8
42614,4,4,9,2,9,1,9,3,11,2,8
42615,4,4,9,2,9,1,9,3,11,1,8
42616,4,4,9,2,9,1,9,2,11,3,8
42617,4,2,9,3,9,1,9,4,11,3,8
42618,4,2,9,3,9,1,9,1,11,4,8
42619,4,2,9,3,9,1,9,2,11,4,7
42620,4,4,9,2,9,1,9,3,11,2,6
42621,4,4,9,3,9,1,9,4,10,3,8
42622,4,4,9,2,9,3,9,4,10,1,8
42623,4,4,9,2,9,3,9,2,10,3,8
42624,4,4,9,2,9,1,9,1,10,3,8
42625,4,2,9,3,9,1,9,3,10,3,8
42626,4,2,9,3,9,1,9,2,10,2,8
42627,4,2,9,3,9,1,9,1,10,3,8
42628,4,4,9,3,9,1,9,2,10,1,7
42629,4,4,9,3,9,1,9,1,10,3,7
42630,4,4,9,2,9,3,9,1,10,1,7
42631,4,4,9,2,9,1,9,1,10,4,7
42632,4,2,9,3,9,1,9,2,10,3,7
42633,4,2,9,3,9,1,9,2,10,3,7
42634,4,2,9,3,9,1,9,1,10,4,7
42635,4,4,9,2,9,1,9,2,8,2,7
42636,4,4,8,3,8,1,8,4,13,3,12
42637,4,4,8,3,8,1,8,4,13,2,12
42638,4,4,8,3,8,1,8,4,13,2,12
42639,4,4,8,3,8,1,8,4,13,1,12
42640,4,4,8,3,8,1,8,3,13,1,12
42641,4,4,8,3,8,1,8,2,13,4,12
42642,4,4,8,3,8,1,8,2,13,4,12
42643,4,4,8,3,8,1,8,2,13,2,12
42644,4,4,8,3,8,1,8,1,13,4,12
42645,4,4,8,3,8,1,8,1,13,2,12
42646,4,4,8,2,8,3,8,4,13,4,12
42647,4,4,8,2,8,3,8,4,13,3,12
42648,4,4,8,2,8,3,8,4,13,3,12
42649,4,4,8,2,8,3,8,4,13,2,12
42650,4,4,8,2,8,3,8,4,13,1,12
42651,4,4,8,2,8,3,8,3,13,3,12
42652,4,4,8,2,8,3,8,3,13,1,12
42653,4,4,8,2,8,3,8,3,13,1,12
42654,4,4,8,2,8,3,8,3,13,1,12
42655,4,4,8,2,8,3,8,2,13,4,12
42656,4,4,8,2,8,3,8,2,13,4,12
42657,4,4,8,2,8,3,8,2,13,3,12
42658,4,4,8,2,8,3,8,2,13,3,12
42659,4,4,8,2,8,3,8,2,13,2,12
42660,4,4,8,2,8,3,8,1,13,4,12
42661,4,4,8,2,8,3,8,1,13,4,12
42662,4,4,8,2,8,3,8,1,13,2,12
42663,4,4,8,2,8,3,8,1,13,2,12
42664,4,4,8,2,8,1,8,4,13,4,12
42665,4,4,8,2,8,1,8,4,13,4,12
42666,4,4,8,2,8,1,8,4,13,3,12
42667,4,4,8,2,8,1,8,4,13,3,12
42668,4,4,8,2,8,1,8,4,13,3,12
42669,4,4,8,2,8,1,8,4,13,2,12
42670,4,4,8,2,8,1,8,3,13,3,12
42671,4,4,8,2,8,1,8,3,13,3,12
42672,4,4,8,2,8,1,8,3,13,2,12
42673,4,4,8,2,8,1,8,3,13,2,12
42674,4,4,8,2,8,1,8,3,13,2,12
42675,4,4,8,2,8,1,8,3,13,2,12
42676,4,4,8,2,8,1,8,3,13,1,12
42677,4,4,8,2,8,1,8,2,13,4,12
42678,4,4,8,2,8,1,8,2,13,3,12
42679,4,4,8,2,8,1,8,2,13,3,12
42680,4,4,8,2,8,1,8,2,13,2,12
42681,4,4,8,2,8,1,8,2,13,2,12
42682,4,4,8,2,8,1,8,1,13,4,12
42683,4,4,8,2,8,1,8,1,13,4,12
42684,4,2,8,3,8,1,8,4,13,3,12
42685,4,2,8,3,8,1,8,4,13,3,12
42686,4,2,8,3,8,1,8,4,13,2,12
42687,4,2,8,3,8,1,8,4,13,1,12
42688,4,2,8,3,8,1,8,4,13,1,12
42689,4,2,8,3,8,1,8,3,13,4,12
42690,4,2,8,3,8,1,8,3,13,4,12
42691,4,2,8,3,8,1,8,3,13,2,12
42692,4,2,8,3,8,1,8,3,13,2,12
42693,4,2,8,3,8,1,8,3,13,1,12
42694,4,2,8,3,8,1,8,2,13,3,12
42695,4,2,8,3,8,1,8,2,13,2,12
42696,4,2,8,3,8,1,8,2,13,2,12
42697,4,2,8,3,8,1,8,2,13,1,12
42698,4,2,8,3,8,1,8,1,13,3,12
42699,4,2,8,3,8,1,8,1,13,2,12
42700,4,2,8,3,8,1,8,1,13,2,12
42701,4,2,8,3,8,1,8,1,13,2,12
42702,4,2,8,1,8,3,8,4,13,3,12
42703,4,4,8,3,8,1,8,2,13,4,11
42704,4,4,8,3,8,1,8,1,13,2,11
42705,4,4,8,2,8,3,8,4,13,4,11
42706,4,4,8,2,8,3,8,4,13,4,11
42707,4,4,8,2,8,3,8,3,13,4,11
42708,4,4,8,2,8,3,8,3,13,4,11
42709,4,4,8,2,8,3,8,3,13,2,11
42710,4,4,8,2,8,1,8,4,13,4,11
42711,4,4,8,2,8,1,8,4,13,3,11
42712,4,4,8,2,8,1,8,4,13,3,11
42713,4,4,8,2,8,1,8,3,13,3,11
42714,4,4,8,2,8,1,8,3,13,1,11
42715,4,4,8,2,8,1,8,2,13,4,11
42716,4,4,8,2,8,1,8,1,13,4,11
42717,4,4,8,2,8,1,8,1,13,1,11
42718,4,4,8,2,8,1,8,1,13,1,11
42719,4,2,8,3,8,1,8,3,13,4,11
42720,4,2,8,3,8,1,8,3,13,3,11
42721,4,2,8,3,8,1,8,3,13,2,11
42722,4,2,8,3,8,1,8,3,13,1,11
42723,4,2,8,3,8,1,8,1,13,4,11
42724,4,2,8,3,8,1,8,1,13,1,11
42725,4,4,8,3,8,1,8,1,13,4,10
42726,4,4,8,3,8,1,8,1,13,3,10
42727,4,4,8,3,8,1,8,1,13,1,10
42728,4,4,8,2,8,3,8,4,13,4,10
42729,4,4,8,2,8,3,8,2,13,1,10
42730,4,4,8,2,8,1,8,2,13,3,10
42731,4,4,8,2,8,1,8,2,13,1,10
42732,4,2,8,3,8,1,8,3,13,3,10
42733,4,2,8,3,8,1,8,1,13,3,10
42734,4,4,8,3,8,1,8,3,13,4,9
42735,4,4,8,2,8,3,8,1,13,4,9
42736,4,4,8,2,8,3,8,1,13,4,9
42737,4,4,8,2,8,3,8,1,13,3,9
42738,4,4,8,2,8,1,8,3,13,1,9
42739,4,4,8,2,8,1,8,1,13,4,9
42740,4,2,8,3,8,1,8,4,13,3,9
42741,4,2,8,3,8,1,8,2,13,4,9
42742,4,2,8,3,8,1,8,1,13,2,9
42743,4,4,8,2,8,3,8,4,13,3,7
42744,4,4,8,3,8,1,8,4,12,3,11
42745,4,4,8,3,8,1,8,4,12,3,11
42746,4,4,8,3,8,1,8,3,12,2,11
42747,4,4,8,3,8,1,8,2,12,4,11
42748,4,4,8,3,8,1,8,2,12,2,11
42749,4,4,8,3,8,1,8,2,12,1,11
42750,4,4,8,3,8,1,8,1,12,3,11
42751,4,4,8,2,8,3,8,3,12,1,11
42752,4,4,8,2,8,3,8,3,12,1,11
42753,4,4,8,2,8,3,8,1,12,4,11
42754,4,4,8,2,8,3,8,1,12,4,11
42755,4,4,8,2,8,3,8,1,12,1,11
42756,4,4,8,2,8,1,8,4,12,3,11
42757,4,4,8,2,8,1,8,3,12,4,11
42758,4,4,8,2,8,1,8,3,12,1,11
42759,4,4,8,2,8,1,8,2,12,4,11
42760,4,4,8,2,8,1,8,2,12,4,11
42761,4,4,8,2,8,1,8,2,12,4,11
42762,4,4,8,2,8,1,8,1,12,2,11
42763,4,2,8,3,8,1,8,4,12,3,11
42764,4,2,8,3,8,1,8,4,12,2,11
42765,4,2,8,3,8,1,8,2,12,3,11
42766,4,2,8,3,8,1,8,1,12,2,11
42767,4,4,8,3,8,1,8,4,12,4,10
42768,4,4,8,3,8,1,8,2,12,4,10
42769,4,4,8,3,8,1,8,1,12,2,10
42770,4,4,8,2,8,3,8,3,12,1,10
42771,4,4,8,2,8,3,8,2,12,4,10
42772,4,4,8,2,8,3,8,2,12,4,10
42773,4,4,8,2,8,1,8,3,12,3,10
42774,4,4,8,2,8,1,8,1,12,3,10
42775,4,4,8,2,8,1,8,1,12,3,10
42776,4,2,8,3,8,1,8,4,12,3,10
42777,4,2,8,3,8,1,8,3,12,4,10
42778,4,2,8,3,8,1,8,3,12,4,10
42779,4,2,8,3,8,1,8,3,12,2,10
42780,4,2,8,3,8,1,8,2,12,1,10
42781,4,2,8,3,8,1,8,1,12,3,10
42782,4,4,8,3,8,1,8,4,12,3,9
42783,4,4,8,3,8,1,8,3,12,3,9
42784,4,4,8,3,8,1,8,2,12,3,9
42785,4,4,8,3,8,1,8,1,12,4,9
42786,4,4,8,2,8,3,8,2,12,4,9
42787,4,4,8,2,8,3,8,2,12,3,9
42788,4,4,8,2,8,3,8,2,12,3,9
42789,4,4,8,2,8,3,8,1,12,2,9
42790,4,4,8,2,8,3,8,1,12,1,9
42791,4,2,8,3,8,1,8,2,12,4,9
42792,4,2,8,3,8,1,8,2,12,3,9
42793,4,2,8,3,8,1,8,1,12,2,9
42794,4,4,8,3,8,1,8,3,12,1,7
42795,4,4,8,2,8,3,8,1,12,1,7
42796,4,4,8,3,8,1,8,2,12,1,6
42797,4,4,8,2,8,3,8,2,12,3,6
42798,4,4,8,3,8,1,8,3,11,4,10
42799,4,4,8,3,8,1,8,2,11,4,10
42800,4,4,8,3,8,1,8,2,11,2,10
42801,4,4,8,2,8,3,8,2,11,3,10
42802,4,2,8,3,8,1,8,1,11,2,10
42803,4,4,8,3,8,1,8,4,11,3,9
42804,4,4,8,2,8,3,8,4,11,1,9
42805,4,4,8,2,8,1,8,2,11,1,9
42806,4,2,8,3,8,1,8,2,11,3,9
42807,4,4,8,2,8,3,8,1,11,1,7
42808,4,4,8,2,8,1,8,4,11,1,7
42809,4,2,8,3,8,1,8,3,11,4,7
42810,4,4,8,2,8,3,8,4,10,2,9
42811,4,4,8,2,8,3,8,2,10,4,9
42812,4,4,8,2,8,3,8,2,10,4,9
42813,4,4,8,2,8,3,8,2,10,3,9
42814,4,4,8,2,8,1,8,4,10,2,9
42815,4,2,8,3,8,1,8,3,10,4,9
42816,4,2,8,3,8,1,8,3,10,3,9
42817,4,2,8,3,8,1,8,1,10,4,9
42818,4,4,8,3,8,1,8,4,10,2,7
42819,4,4,8,3,8,1,8,2,10,2,7
42820,4,4,8,2,8,1,8,2,10,1,7
42821,4,2,8,3,8,1,8,1,10,4,7
42822,4,4,8,2,8,3,8,4,9,2,7
42823,4,2,8,3,8,1,8,1,9,2,7
42824,4,4,7,3,7,1,7,4,13,3,12
42825,4,4,7,3,7,1,7,2,13,4,12
42826,4,4,7,1,7,3,7,4,13,4,12
42827,4,4,7,1,7,3,7,4,13,3,12
42828,4,4,7,1,7,3,7,4,13,2,12
42829,4,4,7,1,7,3,7,4,13,2,12
42830,4,4,7,1,7,3,7,4,13,1,12
42831,4,4,7,1,7,3,7,3,13,1,12
42832,4,4,7,1,7,3,7,3,13,1,12
42833,4,4,7,1,7,3,7,3,13,1,12
42834,4,4,7,1,7,3,7,2,13,4,12
42835,4,4,7,1,7,3,7,2,13,3,12
42836,4,4,7,1,7,3,7,2,13,1,12
42837,4,4,7,1,7,3,7,2,13,1,12
42838,4,4,7,1,7,3,7,1,13,2,12
42839,4,4,7,1,7,3,7,1,13,1,12
42840,4,2,7,4,7,3,7,4,13,3,12
42841,4,2,7,4,7,3,7,3,13,3,12
42842,4,2,7,4,7,3,7,3,13,2,12
42843,4,2,7,4,7,3,7,3,13,2,12
42844,4,2,7,4,7,3,7,3,13,2,12
42845,4,2,7,4,7,3,7,2,13,4,12
42846,4,2,7,4,7,3,7,2,13,1,12
42847,4,2,7,4,7,3,7,1,13,4,12
42848,4,2,7,4,7,3,7,1,13,3,12
42849,4,2,7,4,7,3,7,1,13,3,12
42850,4,2,7,4,7,3,7,1,13,1,12
42851,4,2,7,4,7,1,7,4,13,3,12
42852,4,2,7,4,7,1,7,4,13,2,12
42853,4,2,7,4,7,1,7,4,13,1,12
42854,4,2,7,4,7,1,7,3,13,4,12
42855,4,2,7,4,7,1,7,3,13,3,12
42856,4,2,7,4,7,1,7,3,13,2,12
42857,4,2,7,4,7,1,7,3,13,1,12
42858,4,2,7,4,7,1,7,2,13,4,12
42859,4,2,7,4,7,1,7,2,13,3,12
42860,4,2,7,4,7,1,7,2,13,3,12
42861,4,2,7,4,7,1,7,1,13,2,12
42862,4,2,7,3,7,1,7,4,13,4,12
42863,4,2,7,3,7,1,7,3,13,2,12
42864,4,2,7,3,7,1,7,1,13,4,12
42865,4,2,7,1,7,3,7,4,13,4,12
42866,4,2,7,1,7,3,7,4,13,4,12
42867,4,2,7,1,7,3,7,4,13,3,12
42868,4,2,7,1,7,3,7,4,13,1,12
42869,4,2,7,1,7,3,7,4,13,1,12
42870,4,2,7,1,7,3,7,3,13,4,12
42871,4,2,7,1,7,3,7,3,13,4,12
42872,4,2,7,1,7,3,7,3,13,2,12
42873,4,2,7,1,7,3,7,3,13,1,12
42874,4,2,7,1,7,3,7,3,13,1,12
42875,4,2,7,1,7,3,7,2,13,4,12
42876,4,2,7,1,7,3,7,2,13,1,12
42877,4,2,7,1,7,3,7,1,13,4,12
42878,4,2,7,1,7,3,7,1,13,3,12
42879,4,2,7,1,7,3,7,1,13,2,12
42880,4,2,7,1,7,3,7,1,13,2,12
42881,4,2,7,1,7,3,7,1,13,1,12
42882,4,2,7,1,7,3,7,1,13,1,12
42883,4,4,7,3,7,1,7,3,13,4,11
42884,4,4,7,1,7,3,7,4,13,2,11
42885,4,4,7,1,7,3,7,4,13,1,11
42886,4,4,7,1,7,3,7,4,13,1,11
42887,4,4,7,1,7,3,7,2,13,2,11
42888,4,4,7,1,7,3,7,2,13,1,11
42889,4,4,7,1,7,3,7,2,13,1,11
42890,4,4,7,1,7,3,7,2,13,1,11
42891,4,4,7,1,7,3,7,1,13,3,11
42892,4,2,7,4,7,3,7,4,13,3,11
42893,4,2,7,4,7,3,7,4,13,2,11
42894,4,2,7,4,7,3,7,4,13,2,11
42895,4,2,7,4,7,3,7,1,13,3,11
42896,4,2,7,4,7,3,7,1,13,3,11
42897,4,2,7,4,7,3,7,1,13,2,11
42898,4,2,7,4,7,3,7,1,13,1,11
42899,4,2,7,4,7,1,7,4,13,4,11
42900,4,2,7,4,7,1,7,4,13,3,11
42901,4,2,7,4,7,1,7,4,13,3,11
42902,4,2,7,4,7,1,7,4,13,1,11
42903,4,2,7,4,7,1,7,3,13,1,11
42904,4,2,7,4,7,1,7,1,13,2,11
42905,4,2,7,1,7,3,7,4,13,3,11
42906,4,2,7,1,7,3,7,4,13,3,11
42907,4,2,7,1,7,3,7,3,13,4,11
42908,4,2,7,1,7,3,7,3,13,2,11
42909,4,2,7,1,7,3,7,3,13,1,11
42910,4,2,7,1,7,3,7,3,13,1,11
42911,4,2,7,1,7,3,7,2,13,4,11
42912,4,2,7,1,7,3,7,2,13,2,11
42913,4,2,7,1,7,3,7,2,13,1,11
42914,4,2,7,1,7,3,7,1,13,3,11
42915,4,2,7,1,7,3,7,1,13,1,11
42916,4,4,7,2,7,3,7,2,13,4,10
42917,4,2,7,4,7,3,7,4,13,2,10
42918,4,2,7,4,7,1,7,4,13,1,10
42919,4,2,7,4,7,1,7,4,13,1,10
42920,4,2,7,4,7,1,7,3,13,2,10
42921,4,2,7,4,7,1,7,2,13,4,10
42922,4,2,7,4,7,1,7,2,13,4,10
42923,4,2,7,3,7,1,7,4,13,2,10
42924,4,2,7,3,7,1,7,2,13,3,10
42925,4,2,7,3,7,1,7,1,13,1,10
42926,4,2,7,1,7,3,7,4,13,4,10
42927,4,2,7,1,7,3,7,2,13,1,10
42928,4,2,7,1,7,3,7,2,13,1,10
42929,4,4,7,3,7,1,7,1,13,4,9
42930,4,4,7,1,7,3,7,2,13,4,9
42931,4,2,7,4,7,3,7,1,13,2,9
42932,4,2,7,1,7,3,7,1,13,4,9
42933,4,2,7,1,7,3,7,4,13,4,8
42934,4,2,7,1,7,3,7,3,13,4,8
42935,4,4,7,1,7,3,7,2,13,4,6
42936,4,4,7,3,7,1,7,2,12,3,11
42937,4,4,7,1,7,3,7,4,12,4,11
42938,4,4,7,1,7,3,7,4,12,3,11
42939,4,4,7,1,7,3,7,4,12,2,11
42940,4,4,7,1,7,3,7,3,12,4,11
42941,4,4,7,1,7,3,7,3,12,4,11
42942,4,4,7,1,7,3,7,3,12,2,11
42943,4,4,7,1,7,3,7,3,12,1,11
42944,4,4,7,1,7,3,7,3,12,1,11
42945,4,4,7,1,7,3,7,2,12,4,11
42946,4,4,7,1,7,3,7,1,12,3,11
42947,4,4,7,1,7,3,7,1,12,3,11
42948,4,4,7,1,7,3,7,1,12,2,11
42949,4,4,7,1,7,3,7,1,12,1,11
42950,4,2,7,4,7,3,7,4,12,2,11
42951,4,2,7,4,7,3,7,4,12,2,11
42952,4,2,7,4,7,3,7,3,12,4,11
42953,4,2,7,4,7,3,7,3,12,4,11
42954,4,2,7,4,7,3,7,3,12,2,11
42955,4,2,7,4,7,3,7,2,12,3,11
42956,4,2,7,4,7,1,7,3,12,4,11
42957,4,2,7,4,7,1,7,3,12,3,11
42958,4,2,7,4,7,1,7,3,12,1,11
42959,4,2,7,4,7,1,7,2,12,3,11
42960,4,2,7,4,7,1,7,2,12,2,11
42961,4,2,7,4,7,1,7,1,12,1,11
42962,4,2,7,3,7,1,7,4,12,4,11
42963,4,2,7,3,7,1,7,3,12,4,11
42964,4,2,7,3,7,1,7,2,12,3,11
42965,4,2,7,3,7,1,7,1,12,2,11
42966,4,2,7,1,7,3,7,4,12,3,11
42967,4,2,7,1,7,3,7,4,12,2,11
42968,4,2,7,1,7,3,7,3,12,3,11
42969,4,2,7,1,7,3,7,3,12,3,11
42970,4,2,7,1,7,3,7,2,12,3,11
42971,4,4,7,3,7,1,7,3,12,2,10
42972,4,4,7,1,7,3,7,4,12,4,10
42973,4,4,7,1,7,3,7,3,12,2,10
42974,4,4,7,1,7,3,7,1,12,4,10
42975,4,2,7,4,7,3,7,4,12,4,10
42976,4,2,7,4,7,3,7,2,12,1,10
42977,4,2,7,4,7,3,7,1,12,2,10
42978,4,2,7,4,7,1,7,4,12,3,10
42979,4,2,7,4,7,1,7,3,12,2,10
42980,4,2,7,4,7,1,7,2,12,3,10
42981,4,2,7,4,7,1,7,1,12,4,10
42982,4,2,7,4,7,1,7,1,12,2,10
42983,4,2,7,1,7,3,7,3,12,2,10
42984,4,2,7,1,7,3,7,2,12,1,10
42985,4,2,7,1,7,3,7,1,12,2,10
42986,4,4,7,1,7,3,7,3,12,2,9
42987,4,4,7,1,7,3,7,2,12,1,9
42988,4,2,7,4,7,1,7,1,12,1,9
42989,4,2,7,1,7,3,7,2,12,3,9
42990,4,2,7,4,7,1,7,4,12,3,8
42991,4,4,7,3,7,1,7,3,11,2,10
42992,4,4,7,1,7,3,7,4,11,2,10
42993,4,4,7,1,7,3,7,3,11,1,10
42994,4,2,7,4,7,1,7,3,11,2,10
42995,4,2,7,4,7,1,7,1,11,3,10
42996,4,2,7,4,7,1,7,1,11,1,10
42997,4,2,7,1,7,3,7,4,11,2,10
42998,4,2,7,1,7,3,7,3,11,3,10
42999,4,4,7,1,7,3,7,3,11,1,9
43000,4,2,7,4,7,3,7,1,11,2,9
43001,4,2,7,4,7,1,7,3,11,2,9
43002,4,2,7,3,7,1,7,1,11,3,9
43003,4,2,7,4,7,3,7,3,11,3,8
43004,4,2,7,4,7,1,7,4,11,1,8
43005,4,4,7,3,7,1,7,3,10,2,9
43006,4,4,7,3,7,1,7,3,10,1,9
43007,4,2,7,4,7,1,7,3,10,2,9
43008,4,2,7,4,7,1,7,2,10,2,9
43009,4,2,7,4,7,3,7,2,10,3,8
43010,4,2,7,4,7,1,7,3,10,4,8
43011,4,2,7,4,7,1,7,3,10,3,8
43012,4,2,7,4,7,3,7,1,10,1,6
43013,4,4,7,1,7,3,7,1,9,1,8
43014,4,2,7,4,7,3,7,2,9,3,8
43015,4,4,6,3,6,1,6,1,13,2,12
43016,4,4,6,1,6,3,6,4,13,4,12
43017,4,4,6,1,6,3,6,4,13,4,12
43018,4,4,6,1,6,3,6,4,13,4,12
43019,4,4,6,1,6,3,6,4,13,3,12
43020,4,4,6,1,6,3,6,4,13,2,12
43021,4,4,6,1,6,3,6,4,13,1,12
43022,4,4,6,1,6,3,6,4,13,1,12
43023,4,4,6,1,6,3,6,4,13,1,12
43024,4,4,6,1,6,3,6,4,13,1,12
43025,4,4,6,1,6,3,6,3,13,4,12
43026,4,4,6,1,6,3,6,3,13,4,12
43027,4,4,6,1,6,3,6,3,13,3,12
43028,4,4,6,1,6,3,6,3,13,2,12
43029,4,4,6,1,6,3,6,3,13,1,12
43030,4,4,6,1,6,3,6,3,13,1,12
43031,4,4,6,1,6,3,6,2,13,4,12
43032,4,4,6,1,6,3,6,2,13,4,12
43033,4,4,6,1,6,3,6,2,13,4,12
43034,4,4,6,1,6,3,6,2,13,4,12
43035,4,4,6,1,6,3,6,2,13,1,12
43036,4,4,6,1,6,3,6,1,13,4,12
43037,4,4,6,1,6,3,6,1,13,3,12
43038,4,2,6,4,6,3,6,4,13,2,12
43039,4,2,6,4,6,3,6,4,13,1,12
43040,4,2,6,4,6,3,6,3,13,4,12
43041,4,2,6,4,6,3,6,3,13,1,12
43042,4,2,6,4,6,3,6,2,13,4,12
43043,4,2,6,4,6,3,6,2,13,4,12
43044,4,2,6,4,6,3,6,2,13,3,12
43045,4,2,6,4,6,3,6,2,13,1,12
43046,4,2,6,4,6,3,6,1,13,3,12
43047,4,2,6,4,6,1,6,4,13,1,12
43048,4,2,6,4,6,1,6,4,13,1,12
43049,4,2,6,4,6,1,6,3,13,4,12
43050,4,2,6,4,6,1,6,3,13,4,12
43051,4,2,6,4,6,1,6,3,13,2,12
43052,4,2,6,4,6,1,6,2,13,4,12
43053,4,2,6,4,6,1,6,2,13,4,12
43054,4,2,6,4,6,1,6,2,13,3,12
43055,4,2,6,4,6,1,6,1,13,3,12
43056,4,2,6,1,6,3,6,4,13,4,12
43057,4,2,6,1,6,3,6,4,13,3,12
43058,4,2,6,1,6,3,6,4,13,2,12
43059,4,2,6,1,6,3,6,4,13,1,12
43060,4,2,6,1,6,3,6,3,13,4,12
43061,4,2,6,1,6,3,6,3,13,3,12
43062,4,2,6,1,6,3,6,3,13,3,12
43063,4,2,6,1,6,3,6,3,13,1,12
43064,4,2,6,1,6,3,6,2,13,3,12
43065,4,2,6,1,6,3,6,2,13,2,12
43066,4,2,6,1,6,3,6,1,13,4,12
43067,4,2,6,1,6,3,6,1,13,2,12
43068,4,4,6,1,6,3,6,4,13,3,11
43069,4,4,6,1,6,3,6,4,13,2,11
43070,4,4,6,1,6,3,6,3,13,4,11
43071,4,4,6,1,6,3,6,2,13,3,11
43072,4,4,6,1,6,3,6,2,13,2,11
43073,4,4,6,1,6,3,6,1,13,4,11
43074,4,4,6,1,6,3,6,1,13,3,11
43075,4,4,6,1,6,3,6,1,13,2,11
43076,4,2,6,4,6,3,6,3,13,4,11
43077,4,2,6,4,6,3,6,3,13,3,11
43078,4,2,6,4,6,3,6,3,13,3,11
43079,4,2,6,4,6,3,6,3,13,1,11
43080,4,2,6,4,6,3,6,2,13,3,11
43081,4,2,6,4,6,3,6,2,13,3,11
43082,4,2,6,4,6,3,6,2,13,3,11
43083,4,2,6,4,6,3,6,2,13,2,11
43084,4,2,6,4,6,3,6,2,13,1,11
43085,4,2,6,4,6,3,6,1,13,4,11
43086,4,2,6,4,6,3,6,1,13,2,11
43087,4,2,6,4,6,1,6,3,13,4,11
43088,4,2,6,4,6,1,6,3,13,4,11
43089,4,2,6,4,6,1,6,3,13,3,11
43090,4,2,6,4,6,1,6,3,13,2,11
43091,4,2,6,4,6,1,6,3,13,2,11
43092,4,2,6,4,6,1,6,3,13,1,11
43093,4,2,6,4,6,1,6,3,13,1,11
43094,4,2,6,4,6,1,6,3,13,1,11
43095,4,2,6,4,6,1,6,2,13,3,11
43096,4,2,6,4,6,1,6,2,13,1,11
43097,4,2,6,4,6,1,6,1,13,4,11
43098,4,2,6,1,6,3,6,4,13,3,11
43099,4,2,6,1,6,3,6,3,13,4,11
43100,4,2,6,1,6,3,6,2,13,4,11
43101,4,2,6,1,6,3,6,1,13,4,11
43102,4,2,6,1,6,3,6,1,13,3,11
43103,4,2,6,1,6,3,6,1,13,3,11
43104,4,4,6,1,6,3,6,4,13,1,10
43105,4,4,6,1,6,3,6,3,13,4,10
43106,4,4,6,1,6,3,6,3,13,2,10
43107,4,4,6,1,6,3,6,3,13,2,10
43108,4,4,6,1,6,3,6,1,13,1,10
43109,4,2,6,4,6,3,6,4,13,3,10
43110,4,2,6,4,6,3,6,3,13,1,10
43111,4,2,6,4,6,3,6,2,13,2,10
43112,4,2,6,4,6,1,6,4,13,2,10
43113,4,2,6,4,6,1,6,2,13,3,10
43114,4,2,6,4,6,1,6,1,13,2,10
43115,4,2,6,1,6,3,6,4,13,3,10
43116,4,2,6,1,6,3,6,2,13,1,10
43117,4,4,6,1,6,3,6,3,13,3,9
43118,4,4,6,1,6,3,6,3,13,1,9
43119,4,2,6,4,6,1,6,2,13,4,9
43120,4,2,6,1,6,3,6,4,13,1,9
43121,4,2,6,4,6,3,6,3,13,1,8
43122,4,2,6,4,6,3,6,4,13,3,7
43123,4,4,6,1,6,3,6,3,12,1,11
43124,4,4,6,1,6,3,6,3,12,1,11
43125,4,4,6,1,6,3,6,2,12,3,11
43126,4,4,6,1,6,3,6,2,12,1,11
43127,4,4,6,1,6,3,6,2,12,1,11
43128,4,4,6,1,6,3,6,1,12,4,11
43129,4,2,6,4,6,3,6,4,12,3,11
43130,4,2,6,4,6,3,6,4,12,1,11
43131,4,2,6,4,6,3,6,3,12,4,11
43132,4,2,6,4,6,3,6,3,12,4,11
43133,4,2,6,4,6,3,6,3,12,2,11
43134,4,2,6,4,6,3,6,2,12,3,11
43135,4,2,6,4,6,3,6,2,12,1,11
43136,4,2,6,4,6,3,6,2,12,1,11
43137,4,2,6,4,6,3,6,1,12,3,11
43138,4,2,6,4,6,3,6,1,12,1,11
43139,4,2,6,4,6,1,6,4,12,4,11
43140,4,2,6,4,6,1,6,4,12,3,11
43141,4,2,6,4,6,1,6,4,12,2,11
43142,4,2,6,4,6,1,6,3,12,3,11
43143,4,2,6,4,6,1,6,3,12,1,11
43144,4,2,6,4,6,1,6,2,12,2,11
43145,4,2,6,4,6,1,6,1,12,3,11
43146,4,2,6,1,6,3,6,2,12,4,11
43147,4,2,6,1,6,3,6,2,12,4,11
43148,4,2,6,1,6,3,6,2,12,1,11
43149,4,2,6,1,6,3,6,1,12,3,11
43150,4,2,6,1,6,3,6,1,12,3,11
43151,4,2,6,4,6,3,6,2,12,3,10
43152,4,2,6,4,6,3,6,1,12,3,10
43153,4,2,6,4,6,1,6,3,12,4,10
43154,4,2,6,4,6,1,6,3,12,3,10
43155,4,2,6,4,6,1,6,3,12,3,10
