,bfront_label,bfront_c1_suit,bfront_c1_rank,bfront_c2_suit,bfront_c2_rank,bfront_c3_suit,bfront_c3_rank
39458,2,2,4,1,4,2,12
39459,2,2,4,1,4,2,12
39460,2,2,4,1,4,2,12
39461,2,2,4,1,4,2,12
39462,2,2,4,1,4,2,12
39463,2,2,4,1,4,1,12
39464,2,2,4,1,4,1,12
39465,2,2,4,1,4,1,12
39466,2,2,4,1,4,1,12
39467,2,2,4,1,4,1,12
39468,2,2,4,1,4,1,12
39469,2,2,4,1,4,1,12
39470,2,2,4,1,4,1,12
39471,2,2,4,1,4,1,12
39472,2,2,4,1,4,1,12
39473,2,2,4,1,4,1,12
39474,2,2,4,1,4,1,12
39475,2,2,4,1,4,1,12
39476,2,2,4,1,4,1,12
39477,2,1,4,4,4,4,12
39478,2,1,4,4,4,4,12
39479,2,1,4,4,4,4,12
39480,2,1,4,4,4,4,12
39481,2,1,4,4,4,4,12
39482,2,1,4,4,4,4,12
39483,2,1,4,4,4,4,12
39484,2,1,4,4,4,4,12
39485,2,1,4,4,4,4,12
39486,2,1,4,4,4,4,12
39487,2,1,4,4,4,3,12
39488,2,1,4,4,4,3,12
39489,2,1,4,4,4,3,12
39490,2,1,4,4,4,3,12
39491,2,1,4,4,4,3,12
39492,2,1,4,4,4,3,12
39493,2,1,4,4,4,3,12
39494,2,1,4,4,4,3,12
39495,2,1,4,4,4,3,12
39496,2,1,4,4,4,3,12
39497,2,1,4,4,4,3,12
39498,2,1,4,4,4,3,12
39499,2,1,4,4,4,3,12
39500,2,1,4,4,4,3,12
39501,2,1,4,4,4,3,12
39502,2,1,4,4,4,3,12
39503,2,1,4,4,4,3,12
39504,2,1,4,4,4,3,12
39505,2,1,4,4,4,3,12
39506,2,1,4,4,4,3,12
39507,2,1,4,4,4,2,12
39508,2,1,4,4,4,2,12
39509,2,1,4,4,4,2,12
39510,2,1,4,4,4,2,12
39511,2,1,4,4,4,2,12
39512,2,1,4,4,4,2,12
39513,2,1,4,4,4,2,12
39514,2,1,4,4,4,2,12
39515,2,1,4,4,4,2,12
39516,2,1,4,4,4,2,12
39517,2,1,4,4,4,2,12
39518,2,1,4,4,4,2,12
39519,2,1,4,4,4,2,12
39520,2,1,4,4,4,1,12
39521,2,1,4,4,4,1,12
39522,2,1,4,4,4,1,12
39523,2,1,4,4,4,1,12
39524,2,1,4,4,4,1,12
39525,2,1,4,4,4,1,12
39526,2,1,4,4,4,1,12
39527,2,1,4,4,4,1,12
39528,2,1,4,3,4,4,12
39529,2,1,4,3,4,4,12
39530,2,1,4,3,4,4,12
39531,2,1,4,3,4,4,12
39532,2,1,4,3,4,4,12
39533,2,1,4,3,4,4,12
39534,2,1,4,3,4,4,12
39535,2,1,4,3,4,4,12
39536,2,1,4,3,4,4,12
39537,2,1,4,3,4,4,12
39538,2,1,4,3,4,3,12
39539,2,1,4,3,4,3,12
39540,2,1,4,3,4,3,12
39541,2,1,4,3,4,3,12
39542,2,1,4,3,4,3,12
39543,2,1,4,3,4,3,12
39544,2,1,4,3,4,3,12
39545,2,1,4,3,4,3,12
39546,2,1,4,3,4,3,12
39547,2,1,4,3,4,3,12
39548,2,1,4,3,4,3,12
39549,2,1,4,3,4,3,12
39550,2,1,4,3,4,2,12
39551,2,1,4,3,4,2,12
39552,2,1,4,3,4,2,12
39553,2,1,4,3,4,2,12
39554,2,1,4,3,4,2,12
39555,2,1,4,3,4,2,12
39556,2,1,4,3,4,2,12
39557,2,1,4,3,4,2,12
39558,2,1,4,3,4,2,12
39559,2,1,4,3,4,2,12
39560,2,1,4,3,4,2,12
39561,2,1,4,3,4,2,12
39562,2,1,4,3,4,2,12
39563,2,1,4,3,4,2,12
39564,2,1,4,3,4,2,12
39565,2,1,4,3,4,2,12
39566,2,1,4,3,4,2,12
39567,2,1,4,3,4,2,12
39568,2,1,4,3,4,2,12
39569,2,1,4,3,4,2,12
39570,2,1,4,3,4,1,12
39571,2,1,4,3,4,1,12
39572,2,1,4,3,4,1,12
39573,2,1,4,3,4,1,12
39574,2,1,4,3,4,1,12
39575,2,1,4,3,4,1,12
39576,2,1,4,3,4,1,12
39577,2,1,4,3,4,1,12
39578,2,1,4,3,4,1,12
39579,2,1,4,2,4,4,12
39580,2,1,4,2,4,4,12
39581,2,1,4,2,4,4,12
39582,2,1,4,2,4,4,12
39583,2,1,4,2,4,4,12
39584,2,1,4,2,4,4,12
39585,2,1,4,2,4,4,12
39586,2,1,4,2,4,4,12
39587,2,1,4,2,4,4,12
39588,2,1,4,2,4,4,12
39589,2,1,4,2,4,4,12
39590,2,1,4,2,4,4,12
39591,2,1,4,2,4,3,12
39592,2,1,4,2,4,3,12
39593,2,1,4,2,4,3,12
39594,2,1,4,2,4,3,12
39595,2,1,4,2,4,3,12
39596,2,1,4,2,4,3,12
39597,2,1,4,2,4,3,12
39598,2,1,4,2,4,3,12
39599,2,1,4,2,4,3,12
39600,2,1,4,2,4,3,12
39601,2,1,4,2,4,3,12
39602,2,1,4,2,4,3,12
39603,2,1,4,2,4,3,12
39604,2,1,4,2,4,3,12
39605,2,1,4,2,4,3,12
39606,2,1,4,2,4,3,12
39607,2,1,4,2,4,3,12
39608,2,1,4,2,4,3,12
39609,2,1,4,2,4,3,12
39610,2,1,4,2,4,2,12
39611,2,1,4,2,4,2,12
39612,2,1,4,2,4,2,12
39613,2,1,4,2,4,2,12
39614,2,1,4,2,4,2,12
39615,2,1,4,2,4,2,12
39616,2,1,4,2,4,2,12
39617,2,1,4,2,4,2,12
39618,2,1,4,2,4,2,12
39619,2,1,4,2,4,2,12
39620,2,1,4,2,4,2,12
39621,2,1,4,2,4,2,12
39622,2,1,4,2,4,2,12
39623,2,1,4,2,4,1,12
39624,2,1,4,2,4,1,12
39625,2,1,4,2,4,1,12
39626,2,1,4,2,4,1,12
39627,2,1,4,2,4,1,12
39628,2,1,4,2,4,1,12
39629,2,1,4,2,4,1,12
39630,2,1,4,2,4,1,12
39631,2,1,4,2,4,1,12
39632,2,1,4,2,4,1,12
39633,2,1,4,2,4,1,12
39634,2,1,4,2,4,1,12
39635,2,1,4,2,4,1,12
39636,2,1,4,2,4,1,12
39637,2,4,4,3,4,4,11
39638,2,4,4,3,4,4,11
39639,2,4,4,3,4,4,11
39640,2,4,4,3,4,4,11
39641,2,4,4,3,4,3,11
39642,2,4,4,3,4,3,11
39643,2,4,4,3,4,3,11
39644,2,4,4,3,4,3,11
39645,2,4,4,3,4,3,11
39646,2,4,4,3,4,2,11
39647,2,4,4,3,4,2,11
39648,2,4,4,3,4,2,11
39649,2,4,4,3,4,2,11
39650,2,4,4,3,4,2,11
39651,2,4,4,3,4,2,11
39652,2,4,4,3,4,1,11
39653,2,4,4,3,4,1,11
39654,2,4,4,2,4,4,11
39655,2,4,4,2,4,4,11
39656,2,4,4,2,4,4,11
39657,2,4,4,2,4,4,11
39658,2,4,4,2,4,4,11
39659,2,4,4,2,4,3,11
39660,2,4,4,2,4,3,11
39661,2,4,4,2,4,3,11
39662,2,4,4,2,4,3,11
39663,2,4,4,2,4,3,11
39664,2,4,4,2,4,3,11
39665,2,4,4,2,4,2,11
39666,2,4,4,2,4,2,11
39667,2,4,4,2,4,2,11
39668,2,4,4,2,4,2,11
39669,2,4,4,2,4,2,11
39670,2,4,4,2,4,2,11
39671,2,4,4,2,4,2,11
39672,2,4,4,2,4,2,11
39673,2,4,4,2,4,2,11
39674,2,4,4,2,4,1,11
39675,2,4,4,2,4,1,11
39676,2,4,4,2,4,1,11
39677,2,4,4,2,4,1,11
39678,2,4,4,2,4,1,11
39679,2,4,4,2,4,1,11
39680,2,4,4,1,4,4,11
39681,2,4,4,1,4,4,11
39682,2,4,4,1,4,4,11
39683,2,4,4,1,4,4,11
39684,2,4,4,1,4,4,11
39685,2,4,4,1,4,4,11
39686,2,4,4,1,4,4,11
39687,2,4,4,1,4,3,11
39688,2,4,4,1,4,3,11
39689,2,4,4,1,4,3,11
39690,2,4,4,1,4,3,11
39691,2,4,4,1,4,3,11
39692,2,4,4,1,4,3,11
39693,2,4,4,1,4,3,11
39694,2,4,4,1,4,3,11
39695,2,4,4,1,4,3,11
39696,2,4,4,1,4,2,11
39697,2,4,4,1,4,2,11
39698,2,4,4,1,4,2,11
39699,2,4,4,1,4,2,11
39700,2,4,4,1,4,2,11
39701,2,4,4,1,4,2,11
39702,2,4,4,1,4,2,11
39703,2,4,4,1,4,1,11
39704,2,4,4,1,4,1,11
39705,2,4,4,1,4,1,11
39706,2,4,4,1,4,1,11
39707,2,4,4,1,4,1,11
39708,2,3,4,4,4,4,11
39709,2,3,4,4,4,4,11
39710,2,3,4,4,4,4,11
39711,2,3,4,4,4,3,11
39712,2,3,4,4,4,3,11
39713,2,3,4,4,4,3,11
39714,2,3,4,4,4,3,11
39715,2,3,4,4,4,3,11
39716,2,3,4,4,4,3,11
39717,2,3,4,4,4,3,11
39718,2,3,4,4,4,3,11
39719,2,3,4,4,4,2,11
39720,2,3,4,4,4,2,11
39721,2,3,4,4,4,2,11
39722,2,3,4,4,4,1,11
39723,2,3,4,4,4,1,11
39724,2,3,4,4,4,1,11
39725,2,3,4,4,4,1,11
39726,2,3,4,4,4,1,11
39727,2,3,4,2,4,4,11
39728,2,3,4,2,4,4,11
39729,2,3,4,2,4,4,11
39730,2,3,4,2,4,4,11
39731,2,3,4,2,4,4,11
39732,2,3,4,2,4,4,11
39733,2,3,4,2,4,4,11
39734,2,3,4,2,4,4,11
39735,2,3,4,2,4,3,11
39736,2,3,4,2,4,3,11
39737,2,3,4,2,4,3,11
39738,2,3,4,2,4,2,11
39739,2,3,4,2,4,2,11
39740,2,3,4,2,4,2,11
39741,2,3,4,2,4,2,11
39742,2,3,4,2,4,2,11
39743,2,3,4,2,4,1,11
39744,2,3,4,2,4,1,11
39745,2,3,4,2,4,1,11
39746,2,3,4,2,4,1,11
39747,2,3,4,2,4,1,11
39748,2,3,4,1,4,4,11
39749,2,3,4,1,4,4,11
39750,2,3,4,1,4,4,11
39751,2,3,4,1,4,4,11
39752,2,3,4,1,4,3,11
39753,2,3,4,1,4,3,11
39754,2,3,4,1,4,3,11
39755,2,3,4,1,4,2,11
39756,2,3,4,1,4,2,11
39757,2,3,4,1,4,2,11
39758,2,3,4,1,4,2,11
39759,2,3,4,1,4,2,11
39760,2,3,4,1,4,2,11
39761,2,3,4,1,4,2,11
39762,2,3,4,1,4,1,11
39763,2,3,4,1,4,1,11
39764,2,3,4,1,4,1,11
39765,2,3,4,1,4,1,11
39766,2,3,4,1,4,1,11
39767,2,3,4,1,4,1,11
39768,2,2,4,4,4,4,11
39769,2,2,4,4,4,4,11
39770,2,2,4,4,4,4,11
39771,2,2,4,4,4,4,11
39772,2,2,4,4,4,3,11
39773,2,2,4,4,4,3,11
39774,2,2,4,4,4,3,11
39775,2,2,4,4,4,3,11
39776,2,2,4,4,4,3,11
39777,2,2,4,4,4,3,11
39778,2,2,4,4,4,3,11
39779,2,2,4,4,4,2,11
39780,2,2,4,4,4,2,11
39781,2,2,4,4,4,2,11
39782,2,2,4,4,4,2,11
39783,2,2,4,4,4,2,11
39784,2,2,4,4,4,2,11
39785,2,2,4,4,4,2,11
39786,2,2,4,4,4,2,11
39787,2,2,4,4,4,2,11
39788,2,2,4,4,4,1,11
39789,2,2,4,4,4,1,11
39790,2,2,4,4,4,1,11
39791,2,2,4,4,4,1,11
39792,2,2,4,4,4,1,11
39793,2,2,4,4,4,1,11
39794,2,2,4,3,4,4,11
39795,2,2,4,3,4,4,11
39796,2,2,4,3,4,4,11
39797,2,2,4,3,4,4,11
39798,2,2,4,3,4,4,11
39799,2,2,4,3,4,4,11
39800,2,2,4,3,4,4,11
39801,2,2,4,3,4,4,11
39802,2,2,4,3,4,4,11
39803,2,2,4,3,4,3,11
39804,2,2,4,3,4,3,11
39805,2,2,4,3,4,3,11
39806,2,2,4,3,4,3,11
39807,2,2,4,3,4,3,11
39808,2,2,4,3,4,3,11
39809,2,2,4,3,4,3,11
39810,2,2,4,3,4,2,11
39811,2,2,4,3,4,2,11
39812,2,2,4,3,4,2,11
39813,2,2,4,3,4,1,11
39814,2,2,4,3,4,1,11
39815,2,2,4,3,4,1,11
39816,2,2,4,3,4,1,11
39817,2,2,4,3,4,1,11
39818,2,2,4,3,4,1,11
39819,2,2,4,3,4,1,11
39820,2,2,4,3,4,1,11
39821,2,2,4,3,4,1,11
39822,2,2,4,3,4,1,11
39823,2,2,4,1,4,4,11
39824,2,2,4,1,4,4,11
39825,2,2,4,1,4,3,11
39826,2,2,4,1,4,3,11
39827,2,2,4,1,4,3,11
39828,2,2,4,1,4,3,11
39829,2,2,4,1,4,3,11
39830,2,2,4,1,4,3,11
39831,2,2,4,1,4,3,11
39832,2,2,4,1,4,3,11
39833,2,2,4,1,4,2,11
39834,2,2,4,1,4,2,11
39835,2,2,4,1,4,2,11
39836,2,2,4,1,4,2,11
39837,2,2,4,1,4,2,11
39838,2,2,4,1,4,2,11
39839,2,2,4,1,4,2,11
39840,2,2,4,1,4,1,11
39841,2,2,4,1,4,1,11
39842,2,2,4,1,4,1,11
39843,2,2,4,1,4,1,11
39844,2,1,4,4,4,4,11
39845,2,1,4,4,4,4,11
39846,2,1,4,4,4,4,11
39847,2,1,4,4,4,4,11
39848,2,1,4,4,4,3,11
39849,2,1,4,4,4,3,11
39850,2,1,4,4,4,3,11
39851,2,1,4,4,4,3,11
39852,2,1,4,4,4,3,11
39853,2,1,4,4,4,3,11
39854,2,1,4,4,4,2,11
39855,2,1,4,4,4,2,11
39856,2,1,4,4,4,2,11
39857,2,1,4,4,4,2,11
39858,2,1,4,4,4,2,11
39859,2,1,4,4,4,2,11
39860,2,1,4,4,4,2,11
39861,2,1,4,4,4,1,11
39862,2,1,4,4,4,1,11
39863,2,1,4,4,4,1,11
39864,2,1,4,4,4,1,11
39865,2,1,4,4,4,1,11
39866,2,1,4,4,4,1,11
39867,2,1,4,3,4,4,11
39868,2,1,4,3,4,4,11
39869,2,1,4,3,4,4,11
39870,2,1,4,3,4,4,11
39871,2,1,4,3,4,3,11
39872,2,1,4,3,4,3,11
39873,2,1,4,3,4,3,11
39874,2,1,4,3,4,3,11
39875,2,1,4,3,4,3,11
39876,2,1,4,3,4,3,11
39877,2,1,4,3,4,2,11
39878,2,1,4,3,4,2,11
39879,2,1,4,3,4,2,11
39880,2,1,4,3,4,2,11
39881,2,1,4,3,4,2,11
39882,2,1,4,3,4,2,11
39883,2,1,4,3,4,1,11
39884,2,1,4,3,4,1,11
39885,2,1,4,3,4,1,11
39886,2,1,4,3,4,1,11
39887,2,1,4,3,4,1,11
39888,2,1,4,3,4,1,11
39889,2,1,4,2,4,4,11
39890,2,1,4,2,4,4,11
39891,2,1,4,2,4,4,11
39892,2,1,4,2,4,4,11
39893,2,1,4,2,4,4,11
39894,2,1,4,2,4,4,11
39895,2,1,4,2,4,4,11
39896,2,1,4,2,4,4,11
39897,2,1,4,2,4,4,11
39898,2,1,4,2,4,4,11
39899,2,1,4,2,4,3,11
39900,2,1,4,2,4,3,11
39901,2,1,4,2,4,3,11
39902,2,1,4,2,4,3,11
39903,2,1,4,2,4,2,11
39904,2,1,4,2,4,2,11
39905,2,1,4,2,4,2,11
39906,2,1,4,2,4,2,11
39907,2,1,4,2,4,2,11
39908,2,1,4,2,4,2,11
39909,2,1,4,2,4,1,11
39910,2,1,4,2,4,1,11
39911,2,1,4,2,4,1,11
39912,2,1,4,2,4,1,11
39913,2,1,4,2,4,1,11
39914,2,4,4,3,4,4,10
39915,2,4,4,3,4,4,10
39916,2,4,4,3,4,4,10
39917,2,4,4,3,4,3,10
39918,2,4,4,3,4,3,10
39919,2,4,4,3,4,3,10
39920,2,4,4,3,4,3,10
39921,2,4,4,3,4,3,10
39922,2,4,4,3,4,2,10
39923,2,4,4,3,4,2,10
39924,2,4,4,3,4,1,10
39925,2,4,4,3,4,1,10
39926,2,4,4,3,4,1,10
39927,2,4,4,2,4,3,10
39928,2,4,4,2,4,3,10
39929,2,4,4,2,4,3,10
39930,2,4,4,2,4,3,10
39931,2,4,4,2,4,2,10
39932,2,4,4,2,4,2,10
39933,2,4,4,2,4,2,10
39934,2,4,4,2,4,2,10
39935,2,4,4,1,4,4,10
39936,2,4,4,1,4,3,10
39937,2,4,4,1,4,2,10
39938,2,4,4,1,4,1,10
39939,2,3,4,4,4,4,10
39940,2,3,4,4,4,4,10
39941,2,3,4,4,4,2,10
39942,2,3,4,4,4,1,10
39943,2,3,4,4,4,1,10
39944,2,3,4,4,4,1,10
39945,2,3,4,2,4,4,10
39946,2,3,4,2,4,4,10
39947,2,3,4,2,4,4,10
39948,2,3,4,2,4,4,10
39949,2,3,4,2,4,3,10
39950,2,3,4,2,4,3,10
39951,2,3,4,2,4,3,10
39952,2,3,4,2,4,1,10
39953,2,3,4,1,4,4,10
39954,2,3,4,1,4,3,10
39955,2,3,4,1,4,2,10
39956,2,3,4,1,4,2,10
39957,2,3,4,1,4,1,10
39958,2,3,4,1,4,1,10
39959,2,2,4,4,4,4,10
39960,2,2,4,4,4,4,10
39961,2,2,4,4,4,2,10
39962,2,2,4,4,4,2,10
39963,2,2,4,4,4,2,10
39964,2,2,4,4,4,2,10
39965,2,2,4,4,4,2,10
39966,2,2,4,4,4,1,10
39967,2,2,4,4,4,1,10
39968,2,2,4,4,4,1,10
39969,2,2,4,3,4,4,10
39970,2,2,4,3,4,4,10
39971,2,2,4,3,4,4,10
39972,2,2,4,3,4,3,10
39973,2,2,4,3,4,2,10
39974,2,2,4,3,4,2,10
39975,2,2,4,3,4,2,10
39976,2,2,4,3,4,2,10
39977,2,2,4,3,4,1,10
39978,2,2,4,1,4,4,10
39979,2,2,4,1,4,3,10
39980,2,2,4,1,4,2,10
39981,2,2,4,1,4,1,10
39982,2,2,4,1,4,1,10
39983,2,2,4,1,4,1,10
39984,2,1,4,4,4,4,10
39985,2,1,4,4,4,4,10
39986,2,1,4,4,4,2,10
39987,2,1,4,4,4,1,10
39988,2,1,4,3,4,4,10
39989,2,1,4,3,4,3,10
39990,2,1,4,3,4,2,10
39991,2,1,4,3,4,2,10
39992,2,1,4,3,4,2,10
39993,2,1,4,3,4,1,10
39994,2,1,4,3,4,1,10
39995,2,1,4,2,4,4,10
39996,2,1,4,2,4,4,10
39997,2,1,4,2,4,3,10
39998,2,1,4,2,4,3,10
39999,2,1,4,2,4,2,10
40000,2,1,4,2,4,2,10
40001,2,1,4,2,4,2,10
40002,2,1,4,2,4,2,10
40003,2,1,4,2,4,2,10
40004,2,1,4,2,4,1,10
40005,2,1,4,2,4,1,10
40006,2,1,4,2,4,1,10
40007,2,1,4,2,4,1,10
40008,2,1,4,2,4,1,10
40009,2,1,4,2,4,1,10
40010,2,4,4,2,4,2,9
40011,2,4,4,1,4,4,9
40012,2,4,4,1,4,4,9
40013,2,4,4,1,4,4,9
40014,2,4,4,1,4,3,9
40015,2,4,4,1,4,2,9
40016,2,3,4,4,4,2,9
40017,2,3,4,4,4,1,9
40018,2,3,4,4,4,1,9
40019,2,3,4,2,4,4,9
40020,2,3,4,2,4,2,9
40021,2,3,4,2,4,2,9
40022,2,3,4,2,4,2,9
40023,2,3,4,2,4,1,9
40024,2,3,4,2,4,1,9
40025,2,3,4,1,4,4,9
40026,2,3,4,1,4,3,9
40027,2,3,4,1,4,2,9
40028,2,2,4,4,4,4,9
40029,2,2,4,4,4,2,9
40030,2,2,4,1,4,3,9
40031,2,2,4,1,4,2,9
40032,2,2,4,1,4,1,9
40033,2,1,4,4,4,4,9
40034,2,1,4,4,4,1,9
40035,2,1,4,2,4,4,9
40036,2,1,4,2,4,3,9
40037,2,1,4,2,4,2,9
40038,2,4,4,3,4,2,8
40039,2,4,4,3,4,2,8
40040,2,4,4,2,4,4,8
40041,2,4,4,2,4,1,8
40042,2,4,4,1,4,4,8
40043,2,4,4,1,4,2,8
40044,2,4,4,1,4,1,8
40045,2,3,4,4,4,4,8
40046,2,3,4,1,4,4,8
40047,2,3,4,1,4,3,8
40048,2,2,4,4,4,4,8
40049,2,2,4,3,4,4,8
40050,2,2,4,3,4,1,8
40051,2,2,4,3,4,1,8
40052,2,2,4,1,4,1,8
40053,2,1,4,3,4,4,8
40054,2,1,4,2,4,3,8
40055,2,4,4,3,4,4,7
40056,2,4,4,3,4,3,7
40057,2,4,4,3,4,3,7
40058,2,4,4,3,4,3,7
40059,2,4,4,3,4,2,7
40060,2,4,4,3,4,2,7
40061,2,4,4,3,4,2,7
40062,2,4,4,3,4,1,7
40063,2,4,4,2,4,4,7
40064,2,4,4,2,4,3,7
40065,2,4,4,2,4,3,7
40066,2,4,4,2,4,1,7
40067,2,4,4,2,4,1,7
40068,2,4,4,1,4,4,7
40069,2,4,4,1,4,4,7
40070,2,4,4,1,4,3,7
40071,2,4,4,1,4,1,7
40072,2,4,4,1,4,1,7
40073,2,4,4,1,4,1,7
40074,2,3,4,4,4,4,7
40075,2,3,4,4,4,1,7
40076,2,3,4,4,4,1,7
40077,2,3,4,2,4,3,7
40078,2,3,4,2,4,2,7
40079,2,3,4,2,4,1,7
40080,2,3,4,1,4,4,7
40081,2,3,4,1,4,2,7
40082,2,3,4,1,4,1,7
40083,2,2,4,4,4,4,7
40084,2,2,4,4,4,3,7
40085,2,2,4,4,4,2,7
40086,2,2,4,3,4,3,7
40087,2,2,4,1,4,4,7
40088,2,2,4,1,4,4,7
40089,2,2,4,1,4,1,7
40090,2,2,4,1,4,1,7
40091,2,1,4,4,4,2,7
40092,2,1,4,4,4,2,7
40093,2,1,4,3,4,4,7
40094,2,1,4,3,4,4,7
40095,2,1,4,3,4,2,7
40096,2,1,4,2,4,3,7
40097,2,1,4,2,4,1,7
40098,2,4,4,3,4,2,6
40099,2,4,4,3,4,2,6
40100,2,4,4,2,4,4,6
40101,2,4,4,2,4,3,6
40102,2,4,4,1,4,4,6
40103,2,4,4,1,4,3,6
40104,2,3,4,4,4,3,6
40105,2,3,4,4,4,2,6
40106,2,3,4,4,4,1,6
40107,2,3,4,2,4,2,6
40108,2,3,4,2,4,2,6
40109,2,3,4,2,4,2,6
40110,2,3,4,1,4,4,6
40111,2,3,4,1,4,1,6
40112,2,2,4,3,4,3,6
40113,2,2,4,3,4,3,6
40114,2,2,4,3,4,1,6
40115,2,2,4,1,4,4,6
40116,2,2,4,1,4,2,6
40117,2,1,4,4,4,4,6
40118,2,1,4,4,4,1,6
40119,2,1,4,4,4,1,6
40120,2,1,4,4,4,1,6
40121,2,1,4,4,4,1,6
40122,2,1,4,2,4,3,6
40123,2,4,4,3,4,4,5
40124,2,4,4,2,4,2,5
40125,2,4,4,2,4,1,5
40126,2,4,4,1,4,2,5
40127,2,3,4,4,4,4,5
40128,2,3,4,4,4,2,5
40129,2,1,4,3,4,4,5
40130,2,4,4,3,4,2,3
40131,2,4,4,1,4,3,3
40132,2,4,4,1,4,3,3
40133,2,4,4,1,4,3,3
40134,2,3,4,4,4,2,3
40135,2,3,4,2,4,1,3
40136,2,2,4,1,4,2,3
40137,2,1,4,3,4,2,3
40138,2,1,4,2,4,1,3
40139,2,4,4,3,4,2,2
40140,2,4,4,3,4,1,2
40141,2,4,4,1,4,4,2
40142,2,3,4,1,4,1,2
40143,2,2,4,1,4,2,2
40144,2,1,4,4,4,2,2
40145,2,4,4,3,4,3,1
40146,2,4,4,3,4,1,1
40147,2,4,4,2,4,2,1
40148,2,4,4,2,4,2,1
40149,2,4,4,1,4,2,1
40150,2,3,4,1,4,2,1
40151,2,3,4,1,4,1,1
40152,2,2,4,3,4,2,1
40153,2,1,4,4,4,4,1
40154,2,1,4,3,4,4,1
40155,2,1,4,3,4,4,1
40156,2,4,3,3,3,4,13
40157,2,4,3,3,3,4,13
40158,2,4,3,3,3,4,13
40159,2,4,3,3,3,4,13
40160,2,4,3,3,3,4,13
40161,2,4,3,3,3,4,13
40162,2,4,3,3,3,4,13
40163,2,4,3,3,3,4,13
40164,2,4,3,3,3,4,13
40165,2,4,3,3,3,4,13
40166,2,4,3,3,3,4,13
40167,2,4,3,3,3,4,13
40168,2,4,3,3,3,4,13
40169,2,4,3,3,3,4,13
40170,2,4,3,3,3,4,13
40171,2,4,3,3,3,4,13
40172,2,4,3,3,3,4,13
40173,2,4,3,3,3,4,13
40174,2,4,3,3,3,4,13
40175,2,4,3,3,3,4,13
40176,2,4,3,3,3,4,13
40177,2,4,3,3,3,4,13
40178,2,4,3,3,3,4,13
40179,2,4,3,3,3,4,13
40180,2,4,3,3,3,4,13
40181,2,4,3,3,3,4,13
40182,2,4,3,3,3,4,13
40183,2,4,3,3,3,4,13
40184,2,4,3,3,3,4,13
40185,2,4,3,3,3,3,13
40186,2,4,3,3,3,3,13
40187,2,4,3,3,3,3,13
40188,2,4,3,3,3,3,13
40189,2,4,3,3,3,3,13
40190,2,4,3,3,3,3,13
40191,2,4,3,3,3,3,13
40192,2,4,3,3,3,3,13
40193,2,4,3,3,3,3,13
40194,2,4,3,3,3,3,13
40195,2,4,3,3,3,3,13
40196,2,4,3,3,3,3,13
40197,2,4,3,3,3,3,13
40198,2,4,3,3,3,3,13
40199,2,4,3,3,3,3,13
40200,2,4,3,3,3,3,13
40201,2,4,3,3,3,3,13
40202,2,4,3,3,3,3,13
40203,2,4,3,3,3,3,13
40204,2,4,3,3,3,3,13
40205,2,4,3,3,3,3,13
40206,2,4,3,3,3,3,13
40207,2,4,3,3,3,3,13
40208,2,4,3,3,3,3,13
40209,2,4,3,3,3,3,13
40210,2,4,3,3,3,3,13
40211,2,4,3,3,3,3,13
40212,2,4,3,3,3,3,13
40213,2,4,3,3,3,3,13
40214,2,4,3,3,3,3,13
40215,2,4,3,3,3,2,13
40216,2,4,3,3,3,2,13
40217,2,4,3,3,3,2,13
40218,2,4,3,3,3,2,13
40219,2,4,3,3,3,2,13
40220,2,4,3,3,3,2,13
40221,2,4,3,3,3,2,13
40222,2,4,3,3,3,2,13
40223,2,4,3,3,3,2,13
40224,2,4,3,3,3,2,13
40225,2,4,3,3,3,2,13
40226,2,4,3,3,3,2,13
40227,2,4,3,3,3,2,13
40228,2,4,3,3,3,2,13
40229,2,4,3,3,3,2,13
40230,2,4,3,3,3,2,13
40231,2,4,3,3,3,2,13
40232,2,4,3,3,3,2,13
40233,2,4,3,3,3,2,13
40234,2,4,3,3,3,2,13
40235,2,4,3,3,3,2,13
40236,2,4,3,3,3,2,13
40237,2,4,3,3,3,2,13
40238,2,4,3,3,3,2,13
40239,2,4,3,3,3,2,13
40240,2,4,3,3,3,2,13
40241,2,4,3,3,3,2,13
40242,2,4,3,3,3,2,13
40243,2,4,3,3,3,2,13
40244,2,4,3,3,3,2,13
40245,2,4,3,3,3,1,13
40246,2,4,3,3,3,1,13
40247,2,4,3,3,3,1,13
40248,2,4,3,3,3,1,13
40249,2,4,3,3,3,1,13
40250,2,4,3,3,3,1,13
40251,2,4,3,3,3,1,13
40252,2,4,3,3,3,1,13
40253,2,4,3,3,3,1,13
40254,2,4,3,3,3,1,13
40255,2,4,3,3,3,1,13
40256,2,4,3,3,3,1,13
40257,2,4,3,3,3,1,13
40258,2,4,3,3,3,1,13
40259,2,4,3,3,3,1,13
40260,2,4,3,3,3,1,13
40261,2,4,3,3,3,1,13
40262,2,4,3,3,3,1,13
40263,2,4,3,3,3,1,13
40264,2,4,3,3,3,1,13
40265,2,4,3,3,3,1,13
40266,2,4,3,3,3,1,13
40267,2,4,3,3,3,1,13
40268,2,4,3,3,3,1,13
40269,2,4,3,3,3,1,13
40270,2,4,3,3,3,1,13
40271,2,4,3,3,3,1,13
40272,2,4,3,3,3,1,13
40273,2,4,3,3,3,1,13
40274,2,4,3,3,3,1,13
40275,2,4,3,3,3,1,13
40276,2,4,3,3,3,1,13
