,bback_label,bback_c1_suit,bback_c1_rank,bback_c2_suit,bback_c2_rank,bback_c3_suit,bback_c3_rank,bback_c4_suit,bback_c4_rank,bback_c5_suit,bback_c5_rank
40074,6,1,10,1,8,1,4,1,3,1,1
40075,6,1,10,1,8,1,4,1,3,1,1
40076,6,1,10,1,8,1,4,1,3,1,1
40077,6,1,10,1,8,1,4,1,3,1,1
40078,6,1,10,1,8,1,4,1,3,1,1
40079,6,1,10,1,8,1,4,1,3,1,1
40080,6,1,10,1,8,1,4,1,3,1,1
40081,6,4,10,4,8,4,4,4,2,4,1
40082,6,4,10,4,8,4,4,4,2,4,1
40083,6,3,10,3,8,3,4,3,2,3,1
40084,6,2,10,2,8,2,4,2,2,2,1
40085,6,2,10,2,8,2,4,2,2,2,1
40086,6,2,10,2,8,2,4,2,2,2,1
40087,6,4,10,4,8,4,3,4,2,4,1
40088,6,4,10,4,8,4,3,4,2,4,1
40089,6,3,10,3,8,3,3,3,2,3,1
40090,6,3,10,3,8,3,3,3,2,3,1
40091,6,2,10,2,8,2,3,2,2,2,1
40092,6,1,10,1,8,1,3,1,2,1,1
40093,6,1,10,1,8,1,3,1,2,1,1
40094,6,1,10,1,8,1,3,1,2,1,1
40095,6,1,10,1,8,1,3,1,2,1,1
40096,6,4,10,4,7,4,6,4,5,4,4
40097,6,4,10,4,7,4,6,4,5,4,4
40098,6,4,10,4,7,4,6,4,5,4,4
40099,6,3,10,3,7,3,6,3,5,3,4
40100,6,3,10,3,7,3,6,3,5,3,4
40101,6,3,10,3,7,3,6,3,5,3,4
40102,6,2,10,2,7,2,6,2,5,2,4
40103,6,2,10,2,7,2,6,2,5,2,4
40104,6,2,10,2,7,2,6,2,5,2,4
40105,6,2,10,2,7,2,6,2,5,2,4
40106,6,1,10,1,7,1,6,1,5,1,4
40107,6,1,10,1,7,1,6,1,5,1,4
40108,6,1,10,1,7,1,6,1,5,1,4
40109,6,4,10,4,7,4,6,4,5,4,3
40110,6,4,10,4,7,4,6,4,5,4,3
40111,6,4,10,4,7,4,6,4,5,4,3
40112,6,4,10,4,7,4,6,4,5,4,3
40113,6,4,10,4,7,4,6,4,5,4,3
40114,6,4,10,4,7,4,6,4,5,4,3
40115,6,4,10,4,7,4,6,4,5,4,3
40116,6,4,10,4,7,4,6,4,5,4,3
40117,6,4,10,4,7,4,6,4,5,4,3
40118,6,4,10,4,7,4,6,4,5,4,3
40119,6,4,10,4,7,4,6,4,5,4,3
40120,6,3,10,3,7,3,6,3,5,3,3
40121,6,3,10,3,7,3,6,3,5,3,3
40122,6,3,10,3,7,3,6,3,5,3,3
40123,6,2,10,2,7,2,6,2,5,2,3
40124,6,2,10,2,7,2,6,2,5,2,3
40125,6,2,10,2,7,2,6,2,5,2,3
40126,6,2,10,2,7,2,6,2,5,2,3
40127,6,2,10,2,7,2,6,2,5,2,3
40128,6,2,10,2,7,2,6,2,5,2,3
40129,6,2,10,2,7,2,6,2,5,2,3
40130,6,1,10,1,7,1,6,1,5,1,3
40131,6,1,10,1,7,1,6,1,5,1,3
40132,6,1,10,1,7,1,6,1,5,1,3
40133,6,1,10,1,7,1,6,1,5,1,3
40134,6,1,10,1,7,1,6,1,5,1,3
40135,6,1,10,1,7,1,6,1,5,1,3
40136,6,4,10,4,7,4,6,4,5,4,2
40137,6,3,10,3,7,3,6,3,5,3,2
40138,6,2,10,2,7,2,6,2,5,2,2
40139,6,1,10,1,7,1,6,1,5,1,2
40140,6,1,10,1,7,1,6,1,5,1,2
40141,6,1,10,1,7,1,6,1,5,1,2
40142,6,1,10,1,7,1,6,1,5,1,2
40143,6,1,10,1,7,1,6,1,5,1,2
40144,6,1,10,1,7,1,6,1,5,1,2
40145,6,4,10,4,7,4,6,4,5,4,1
40146,6,2,10,2,7,2,6,2,5,2,1
40147,6,2,10,2,7,2,6,2,5,2,1
40148,6,2,10,2,7,2,6,2,5,2,1
40149,6,2,10,2,7,2,6,2,5,2,1
40150,6,1,10,1,7,1,6,1,5,1,1
40151,6,1,10,1,7,1,6,1,5,1,1
40152,6,1,10,1,7,1,6,1,5,1,1
40153,6,1,10,1,7,1,6,1,5,1,1
40154,6,1,10,1,7,1,6,1,5,1,1
40155,6,1,10,1,7,1,6,1,5,1,1
40156,6,4,10,4,7,4,6,4,4,4,3
40157,6,4,10,4,7,4,6,4,4,4,3
40158,6,4,10,4,7,4,6,4,4,4,3
40159,6,3,10,3,7,3,6,3,4,3,3
40160,6,2,10,2,7,2,6,2,4,2,3
40161,6,2,10,2,7,2,6,2,4,2,3
40162,6,2,10,2,7,2,6,2,4,2,3
40163,6,2,10,2,7,2,6,2,4,2,3
40164,6,1,10,1,7,1,6,1,4,1,3
40165,6,1,10,1,7,1,6,1,4,1,3
40166,6,1,10,1,7,1,6,1,4,1,3
40167,6,1,10,1,7,1,6,1,4,1,3
40168,6,1,10,1,7,1,6,1,4,1,3
40169,6,4,10,4,7,4,6,4,4,4,2
40170,6,4,10,4,7,4,6,4,4,4,2
40171,6,3,10,3,7,3,6,3,4,3,2
40172,6,3,10,3,7,3,6,3,4,3,2
40173,6,3,10,3,7,3,6,3,4,3,2
40174,6,3,10,3,7,3,6,3,4,3,2
40175,6,3,10,3,7,3,6,3,4,3,2
40176,6,2,10,2,7,2,6,2,4,2,2
40177,6,2,10,2,7,2,6,2,4,2,2
40178,6,1,10,1,7,1,6,1,4,1,2
40179,6,1,10,1,7,1,6,1,4,1,2
40180,6,1,10,1,7,1,6,1,4,1,2
40181,6,1,10,1,7,1,6,1,4,1,2
40182,6,4,10,4,7,4,6,4,4,4,1
40183,6,4,10,4,7,4,6,4,4,4,1
40184,6,4,10,4,7,4,6,4,4,4,1
40185,6,4,10,4,7,4,6,4,4,4,1
40186,6,4,10,4,7,4,6,4,4,4,1
40187,6,3,10,3,7,3,6,3,4,3,1
40188,6,3,10,3,7,3,6,3,4,3,1
40189,6,3,10,3,7,3,6,3,4,3,1
40190,6,2,10,2,7,2,6,2,4,2,1
40191,6,2,10,2,7,2,6,2,4,2,1
40192,6,1,10,1,7,1,6,1,4,1,1
40193,6,1,10,1,7,1,6,1,4,1,1
40194,6,4,10,4,7,4,6,4,3,4,2
40195,6,4,10,4,7,4,6,4,3,4,2
40196,6,4,10,4,7,4,6,4,3,4,2
40197,6,3,10,3,7,3,6,3,3,3,2
40198,6,2,10,2,7,2,6,2,3,2,2
40199,6,2,10,2,7,2,6,2,3,2,2
40200,6,2,10,2,7,2,6,2,3,2,2
40201,6,2,10,2,7,2,6,2,3,2,2
40202,6,2,10,2,7,2,6,2,3,2,2
40203,6,1,10,1,7,1,6,1,3,1,2
40204,6,1,10,1,7,1,6,1,3,1,2
40205,6,1,10,1,7,1,6,1,3,1,2
40206,6,1,10,1,7,1,6,1,3,1,2
40207,6,1,10,1,7,1,6,1,3,1,2
40208,6,4,10,4,7,4,6,4,3,4,1
40209,6,3,10,3,7,3,6,3,3,3,1
40210,6,3,10,3,7,3,6,3,3,3,1
40211,6,3,10,3,7,3,6,3,3,3,1
40212,6,3,10,3,7,3,6,3,3,3,1
40213,6,2,10,2,7,2,6,2,3,2,1
40214,6,2,10,2,7,2,6,2,3,2,1
40215,6,2,10,2,7,2,6,2,3,2,1
40216,6,2,10,2,7,2,6,2,3,2,1
40217,6,1,10,1,7,1,6,1,3,1,1
40218,6,1,10,1,7,1,6,1,3,1,1
40219,6,1,10,1,7,1,6,1,3,1,1
40220,6,1,10,1,7,1,6,1,3,1,1
40221,6,4,10,4,7,4,6,4,2,4,1
40222,6,4,10,4,7,4,6,4,2,4,1
40223,6,4,10,4,7,4,6,4,2,4,1
40224,6,3,10,3,7,3,6,3,2,3,1
40225,6,3,10,3,7,3,6,3,2,3,1
40226,6,3,10,3,7,3,6,3,2,3,1
40227,6,2,10,2,7,2,6,2,2,2,1
40228,6,4,10,4,7,4,5,4,4,4,3
40229,6,3,10,3,7,3,5,3,4,3,3
40230,6,2,10,2,7,2,5,2,4,2,3
40231,6,2,10,2,7,2,5,2,4,2,3
40232,6,2,10,2,7,2,5,2,4,2,3
40233,6,2,10,2,7,2,5,2,4,2,3
40234,6,2,10,2,7,2,5,2,4,2,3
40235,6,1,10,1,7,1,5,1,4,1,3
40236,6,1,10,1,7,1,5,1,4,1,3
40237,6,1,10,1,7,1,5,1,4,1,3
40238,6,1,10,1,7,1,5,1,4,1,3
40239,6,1,10,1,7,1,5,1,4,1,3
40240,6,1,10,1,7,1,5,1,4,1,3
40241,6,1,10,1,7,1,5,1,4,1,3
40242,6,4,10,4,7,4,5,4,4,4,2
40243,6,4,10,4,7,4,5,4,4,4,2
40244,6,4,10,4,7,4,5,4,4,4,2
40245,6,3,10,3,7,3,5,3,4,3,2
40246,6,3,10,3,7,3,5,3,4,3,2
40247,6,2,10,2,7,2,5,2,4,2,2
40248,6,2,10,2,7,2,5,2,4,2,2
40249,6,2,10,2,7,2,5,2,4,2,2
40250,6,1,10,1,7,1,5,1,4,1,2
40251,6,1,10,1,7,1,5,1,4,1,2
40252,6,1,10,1,7,1,5,1,4,1,2
40253,6,1,10,1,7,1,5,1,4,1,2
40254,6,4,10,4,7,4,5,4,4,4,1
40255,6,3,10,3,7,3,5,3,4,3,1
40256,6,2,10,2,7,2,5,2,4,2,1
40257,6,2,10,2,7,2,5,2,4,2,1
40258,6,2,10,2,7,2,5,2,4,2,1
40259,6,1,10,1,7,1,5,1,4,1,1
40260,6,1,10,1,7,1,5,1,4,1,1
40261,6,1,10,1,7,1,5,1,4,1,1
40262,6,1,10,1,7,1,5,1,4,1,1
40263,6,1,10,1,7,1,5,1,4,1,1
40264,6,4,10,4,7,4,5,4,3,4,2
40265,6,3,10,3,7,3,5,3,3,3,2
40266,6,3,10,3,7,3,5,3,3,3,2
40267,6,3,10,3,7,3,5,3,3,3,2
40268,6,3,10,3,7,3,5,3,3,3,2
40269,6,2,10,2,7,2,5,2,3,2,2
40270,6,2,10,2,7,2,5,2,3,2,2
40271,6,2,10,2,7,2,5,2,3,2,2
40272,6,2,10,2,7,2,5,2,3,2,2
40273,6,2,10,2,7,2,5,2,3,2,2
40274,6,2,10,2,7,2,5,2,3,2,2
40275,6,1,10,1,7,1,5,1,3,1,2
40276,6,1,10,1,7,1,5,1,3,1,2
40277,6,4,10,4,7,4,5,4,3,4,1
40278,6,4,10,4,7,4,5,4,3,4,1
40279,6,4,10,4,7,4,5,4,3,4,1
40280,6,4,10,4,7,4,5,4,3,4,1
40281,6,2,10,2,7,2,5,2,3,2,1
40282,6,1,10,1,7,1,5,1,3,1,1
40283,6,1,10,1,7,1,5,1,3,1,1
40284,6,4,10,4,7,4,5,4,2,4,1
40285,6,4,10,4,7,4,5,4,2,4,1
40286,6,3,10,3,7,3,5,3,2,3,1
40287,6,3,10,3,7,3,5,3,2,3,1
40288,6,2,10,2,7,2,5,2,2,2,1
40289,6,1,10,1,7,1,5,1,2,1,1
40290,6,1,10,1,7,1,5,1,2,1,1
40291,6,1,10,1,7,1,5,1,2,1,1
40292,6,1,10,1,7,1,5,1,2,1,1
40293,6,1,10,1,7,1,5,1,2,1,1
40294,6,4,10,4,7,4,4,4,3,4,2
40295,6,4,10,4,7,4,4,4,3,4,2
40296,6,4,10,4,7,4,4,4,3,4,2
40297,6,4,10,4,7,4,4,4,3,4,2
40298,6,3,10,3,7,3,4,3,3,3,2
40299,6,3,10,3,7,3,4,3,3,3,2
40300,6,3,10,3,7,3,4,3,3,3,2
40301,6,3,10,3,7,3,4,3,3,3,2
40302,6,3,10,3,7,3,4,3,3,3,2
40303,6,1,10,1,7,1,4,1,3,1,2
40304,6,1,10,1,7,1,4,1,3,1,2
40305,6,1,10,1,7,1,4,1,3,1,2
40306,6,1,10,1,7,1,4,1,3,1,2
40307,6,4,10,4,7,4,4,4,3,4,1
40308,6,4,10,4,7,4,4,4,3,4,1
40309,6,3,10,3,7,3,4,3,3,3,1
40310,6,3,10,3,7,3,4,3,3,3,1
40311,6,3,10,3,7,3,4,3,3,3,1
40312,6,2,10,2,7,2,4,2,3,2,1
40313,6,1,10,1,7,1,4,1,3,1,1
40314,6,1,10,1,7,1,4,1,3,1,1
40315,6,1,10,1,7,1,4,1,3,1,1
40316,6,4,10,4,7,4,4,4,2,4,1
40317,6,4,10,4,7,4,4,4,2,4,1
40318,6,3,10,3,7,3,4,3,2,3,1
40319,6,2,10,2,7,2,4,2,2,2,1
40320,6,2,10,2,7,2,4,2,2,2,1
40321,6,2,10,2,7,2,4,2,2,2,1
40322,6,2,10,2,7,2,4,2,2,2,1
40323,6,1,10,1,7,1,4,1,2,1,1
40324,6,1,10,1,7,1,4,1,2,1,1
40325,6,3,10,3,7,3,3,3,2,3,1
40326,6,2,10,2,7,2,3,2,2,2,1
40327,6,2,10,2,7,2,3,2,2,2,1
40328,6,2,10,2,7,2,3,2,2,2,1
40329,6,2,10,2,7,2,3,2,2,2,1
40330,6,1,10,1,7,1,3,1,2,1,1
40331,6,1,10,1,7,1,3,1,2,1,1
40332,6,1,10,1,7,1,3,1,2,1,1
40333,6,4,10,4,6,4,5,4,4,4,3
40334,6,4,10,4,6,4,5,4,4,4,3
40335,6,4,10,4,6,4,5,4,4,4,3
40336,6,3,10,3,6,3,5,3,4,3,3
40337,6,3,10,3,6,3,5,3,4,3,3
40338,6,3,10,3,6,3,5,3,4,3,3
40339,6,2,10,2,6,2,5,2,4,2,3
40340,6,2,10,2,6,2,5,2,4,2,3
40341,6,2,10,2,6,2,5,2,4,2,3
40342,6,2,10,2,6,2,5,2,4,2,3
40343,6,2,10,2,6,2,5,2,4,2,3
40344,6,2,10,2,6,2,5,2,4,2,3
40345,6,1,10,1,6,1,5,1,4,1,3
40346,6,4,10,4,6,4,5,4,4,4,2
40347,6,4,10,4,6,4,5,4,4,4,2
40348,6,4,10,4,6,4,5,4,4,4,2
40349,6,3,10,3,6,3,5,3,4,3,2
40350,6,3,10,3,6,3,5,3,4,3,2
40351,6,3,10,3,6,3,5,3,4,3,2
40352,6,2,10,2,6,2,5,2,4,2,2
40353,6,2,10,2,6,2,5,2,4,2,2
40354,6,2,10,2,6,2,5,2,4,2,2
40355,6,2,10,2,6,2,5,2,4,2,2
40356,6,1,10,1,6,1,5,1,4,1,2
40357,6,1,10,1,6,1,5,1,4,1,2
40358,6,1,10,1,6,1,5,1,4,1,2
40359,6,1,10,1,6,1,5,1,4,1,2
40360,6,1,10,1,6,1,5,1,4,1,2
40361,6,1,10,1,6,1,5,1,4,1,2
40362,6,3,10,3,6,3,5,3,4,3,1
40363,6,2,10,2,6,2,5,2,4,2,1
40364,6,2,10,2,6,2,5,2,4,2,1
40365,6,2,10,2,6,2,5,2,4,2,1
40366,6,1,10,1,6,1,5,1,4,1,1
40367,6,1,10,1,6,1,5,1,4,1,1
40368,6,1,10,1,6,1,5,1,4,1,1
40369,6,1,10,1,6,1,5,1,4,1,1
40370,6,4,10,4,6,4,5,4,3,4,2
40371,6,4,10,4,6,4,5,4,3,4,2
40372,6,4,10,4,6,4,5,4,3,4,2
40373,6,4,10,4,6,4,5,4,3,4,2
40374,6,3,10,3,6,3,5,3,3,3,2
40375,6,3,10,3,6,3,5,3,3,3,2
40376,6,2,10,2,6,2,5,2,3,2,2
40377,6,2,10,2,6,2,5,2,3,2,2
40378,6,2,10,2,6,2,5,2,3,2,2
40379,6,1,10,1,6,1,5,1,3,1,2
40380,6,1,10,1,6,1,5,1,3,1,2
40381,6,1,10,1,6,1,5,1,3,1,2
40382,6,4,10,4,6,4,5,4,3,4,1
40383,6,4,10,4,6,4,5,4,3,4,1
40384,6,3,10,3,6,3,5,3,3,3,1
40385,6,3,10,3,6,3,5,3,3,3,1
40386,6,3,10,3,6,3,5,3,3,3,1
40387,6,3,10,3,6,3,5,3,3,3,1
40388,6,3,10,3,6,3,5,3,3,3,1
40389,6,2,10,2,6,2,5,2,3,2,1
40390,6,2,10,2,6,2,5,2,3,2,1
40391,6,1,10,1,6,1,5,1,3,1,1
40392,6,1,10,1,6,1,5,1,3,1,1
40393,6,4,10,4,6,4,5,4,2,4,1
40394,6,4,10,4,6,4,5,4,2,4,1
40395,6,3,10,3,6,3,5,3,2,3,1
40396,6,3,10,3,6,3,5,3,2,3,1
40397,6,2,10,2,6,2,5,2,2,2,1
40398,6,2,10,2,6,2,5,2,2,2,1
40399,6,1,10,1,6,1,5,1,2,1,1
40400,6,1,10,1,6,1,5,1,2,1,1
40401,6,1,10,1,6,1,5,1,2,1,1
40402,6,4,10,4,6,4,4,4,3,4,2
40403,6,4,10,4,6,4,4,4,3,4,2
40404,6,3,10,3,6,3,4,3,3,3,2
40405,6,3,10,3,6,3,4,3,3,3,2
40406,6,3,10,3,6,3,4,3,3,3,2
40407,6,3,10,3,6,3,4,3,3,3,2
40408,6,3,10,3,6,3,4,3,3,3,2
40409,6,2,10,2,6,2,4,2,3,2,2
40410,6,2,10,2,6,2,4,2,3,2,2
40411,6,2,10,2,6,2,4,2,3,2,2
40412,6,2,10,2,6,2,4,2,3,2,2
40413,6,1,10,1,6,1,4,1,3,1,2
40414,6,1,10,1,6,1,4,1,3,1,2
40415,6,1,10,1,6,1,4,1,3,1,2
40416,6,1,10,1,6,1,4,1,3,1,2
40417,6,1,10,1,6,1,4,1,3,1,2
40418,6,4,10,4,6,4,4,4,3,4,1
40419,6,2,10,2,6,2,4,2,3,2,1
40420,6,2,10,2,6,2,4,2,3,2,1
40421,6,1,10,1,6,1,4,1,3,1,1
40422,6,1,10,1,6,1,4,1,3,1,1
40423,6,1,10,1,6,1,4,1,3,1,1
40424,6,1,10,1,6,1,4,1,3,1,1
40425,6,1,10,1,6,1,4,1,3,1,1
40426,6,4,10,4,6,4,4,4,2,4,1
40427,6,3,10,3,6,3,4,3,2,3,1
40428,6,2,10,2,6,2,4,2,2,2,1
40429,6,2,10,2,6,2,4,2,2,2,1
40430,6,2,10,2,6,2,4,2,2,2,1
40431,6,1,10,1,6,1,4,1,2,1,1
40432,6,1,10,1,6,1,4,1,2,1,1
40433,6,1,10,1,6,1,4,1,2,1,1
40434,6,1,10,1,6,1,4,1,2,1,1
40435,6,4,10,4,6,4,3,4,2,4,1
40436,6,3,10,3,6,3,3,3,2,3,1
40437,6,3,10,3,6,3,3,3,2,3,1
40438,6,3,10,3,6,3,3,3,2,3,1
40439,6,2,10,2,6,2,3,2,2,2,1
40440,6,2,10,2,6,2,3,2,2,2,1
40441,6,2,10,2,6,2,3,2,2,2,1
40442,6,1,10,1,6,1,3,1,2,1,1
40443,6,4,10,4,5,4,4,4,3,4,2
40444,6,3,10,3,5,3,4,3,3,3,2
40445,6,2,10,2,5,2,4,2,3,2,2
40446,6,1,10,1,5,1,4,1,3,1,2
40447,6,1,10,1,5,1,4,1,3,1,2
40448,6,3,10,3,5,3,4,3,3,3,1
40449,6,3,10,3,5,3,4,3,3,3,1
40450,6,2,10,2,5,2,4,2,3,2,1
40451,6,2,10,2,5,2,4,2,3,2,1
40452,6,1,10,1,5,1,4,1,3,1,1
40453,6,1,10,1,5,1,4,1,3,1,1
40454,6,1,10,1,5,1,4,1,3,1,1
40455,6,4,10,4,5,4,4,4,2,4,1
40456,6,4,10,4,5,4,4,4,2,4,1
40457,6,3,10,3,5,3,4,3,2,3,1
40458,6,3,10,3,5,3,4,3,2,3,1
40459,6,3,10,3,5,3,4,3,2,3,1
40460,6,3,10,3,5,3,4,3,2,3,1
40461,6,2,10,2,5,2,4,2,2,2,1
40462,6,2,10,2,5,2,4,2,2,2,1
40463,6,4,10,4,5,4,3,4,2,4,1
40464,6,4,10,4,5,4,3,4,2,4,1
40465,6,3,10,3,5,3,3,3,2,3,1
40466,6,3,10,3,5,3,3,3,2,3,1
40467,6,3,10,3,5,3,3,3,2,3,1
40468,6,2,10,2,5,2,3,2,2,2,1
40469,6,1,10,1,5,1,3,1,2,1,1
40470,6,4,10,4,4,4,3,4,2,4,1
40471,6,4,10,4,4,4,3,4,2,4,1
40472,6,1,10,1,4,1,3,1,2,1,1
40473,6,1,10,1,4,1,3,1,2,1,1
40474,6,1,10,1,4,1,3,1,2,1,1
40475,6,4,9,4,8,4,7,4,6,4,4
40476,6,4,9,4,8,4,7,4,6,4,4
40477,6,4,9,4,8,4,7,4,6,4,4
40478,6,4,9,4,8,4,7,4,6,4,4
40479,6,3,9,3,8,3,7,3,6,3,4
40480,6,3,9,3,8,3,7,3,6,3,4
40481,6,3,9,3,8,3,7,3,6,3,4
40482,6,3,9,3,8,3,7,3,6,3,4
40483,6,2,9,2,8,2,7,2,6,2,4
40484,6,2,9,2,8,2,7,2,6,2,4
40485,6,2,9,2,8,2,7,2,6,2,4
40486,6,2,9,2,8,2,7,2,6,2,4
40487,6,2,9,2,8,2,7,2,6,2,4
40488,6,1,9,1,8,1,7,1,6,1,4
40489,6,1,9,1,8,1,7,1,6,1,4
40490,6,1,9,1,8,1,7,1,6,1,4
40491,6,1,9,1,8,1,7,1,6,1,4
40492,6,1,9,1,8,1,7,1,6,1,4
40493,6,1,9,1,8,1,7,1,6,1,4
40494,6,1,9,1,8,1,7,1,6,1,4
40495,6,1,9,1,8,1,7,1,6,1,4
40496,6,1,9,1,8,1,7,1,6,1,4
40497,6,1,9,1,8,1,7,1,6,1,4
40498,6,4,9,4,8,4,7,4,6,4,3
40499,6,4,9,4,8,4,7,4,6,4,3
40500,6,4,9,4,8,4,7,4,6,4,3
40501,6,4,9,4,8,4,7,4,6,4,3
40502,6,4,9,4,8,4,7,4,6,4,3
40503,6,4,9,4,8,4,7,4,6,4,3
40504,6,4,9,4,8,4,7,4,6,4,3
40505,6,4,9,4,8,4,7,4,6,4,3
40506,6,3,9,3,8,3,7,3,6,3,3
40507,6,3,9,3,8,3,7,3,6,3,3
40508,6,3,9,3,8,3,7,3,6,3,3
40509,6,2,9,2,8,2,7,2,6,2,3
40510,6,2,9,2,8,2,7,2,6,2,3
40511,6,2,9,2,8,2,7,2,6,2,3
40512,6,1,9,1,8,1,7,1,6,1,3
40513,6,1,9,1,8,1,7,1,6,1,3
40514,6,1,9,1,8,1,7,1,6,1,3
40515,6,1,9,1,8,1,7,1,6,1,3
40516,6,4,9,4,8,4,7,4,6,4,2
40517,6,4,9,4,8,4,7,4,6,4,2
40518,6,4,9,4,8,4,7,4,6,4,2
40519,6,4,9,4,8,4,7,4,6,4,2
40520,6,3,9,3,8,3,7,3,6,3,2
40521,6,3,9,3,8,3,7,3,6,3,2
40522,6,3,9,3,8,3,7,3,6,3,2
40523,6,3,9,3,8,3,7,3,6,3,2
40524,6,2,9,2,8,2,7,2,6,2,2
40525,6,2,9,2,8,2,7,2,6,2,2
40526,6,2,9,2,8,2,7,2,6,2,2
40527,6,1,9,1,8,1,7,1,6,1,2
40528,6,1,9,1,8,1,7,1,6,1,2
40529,6,4,9,4,8,4,7,4,6,4,1
40530,6,4,9,4,8,4,7,4,6,4,1
40531,6,4,9,4,8,4,7,4,6,4,1
40532,6,3,9,3,8,3,7,3,6,3,1
40533,6,3,9,3,8,3,7,3,6,3,1
40534,6,3,9,3,8,3,7,3,6,3,1
40535,6,2,9,2,8,2,7,2,6,2,1
40536,6,2,9,2,8,2,7,2,6,2,1
40537,6,2,9,2,8,2,7,2,6,2,1
40538,6,2,9,2,8,2,7,2,6,2,1
40539,6,4,9,4,8,4,7,4,5,4,4
40540,6,4,9,4,8,4,7,4,5,4,4
40541,6,3,9,3,8,3,7,3,5,3,4
40542,6,3,9,3,8,3,7,3,5,3,4
40543,6,3,9,3,8,3,7,3,5,3,4
40544,6,3,9,3,8,3,7,3,5,3,4
40545,6,3,9,3,8,3,7,3,5,3,4
40546,6,3,9,3,8,3,7,3,5,3,4
40547,6,3,9,3,8,3,7,3,5,3,4
40548,6,3,9,3,8,3,7,3,5,3,4
40549,6,2,9,2,8,2,7,2,5,2,4
40550,6,2,9,2,8,2,7,2,5,2,4
40551,6,2,9,2,8,2,7,2,5,2,4
40552,6,2,9,2,8,2,7,2,5,2,4
40553,6,2,9,2,8,2,7,2,5,2,4
40554,6,2,9,2,8,2,7,2,5,2,4
40555,6,1,9,1,8,1,7,1,5,1,4
40556,6,1,9,1,8,1,7,1,5,1,4
40557,6,1,9,1,8,1,7,1,5,1,4
40558,6,1,9,1,8,1,7,1,5,1,4
40559,6,4,9,4,8,4,7,4,5,4,3
40560,6,4,9,4,8,4,7,4,5,4,3
40561,6,3,9,3,8,3,7,3,5,3,3
40562,6,3,9,3,8,3,7,3,5,3,3
40563,6,3,9,3,8,3,7,3,5,3,3
40564,6,3,9,3,8,3,7,3,5,3,3
40565,6,3,9,3,8,3,7,3,5,3,3
40566,6,2,9,2,8,2,7,2,5,2,3
40567,6,2,9,2,8,2,7,2,5,2,3
40568,6,2,9,2,8,2,7,2,5,2,3
40569,6,1,9,1,8,1,7,1,5,1,3
40570,6,1,9,1,8,1,7,1,5,1,3
40571,6,1,9,1,8,1,7,1,5,1,3
40572,6,1,9,1,8,1,7,1,5,1,3
40573,6,4,9,4,8,4,7,4,5,4,2
40574,6,4,9,4,8,4,7,4,5,4,2
40575,6,3,9,3,8,3,7,3,5,3,2
40576,6,3,9,3,8,3,7,3,5,3,2
40577,6,3,9,3,8,3,7,3,5,3,2
40578,6,3,9,3,8,3,7,3,5,3,2
40579,6,3,9,3,8,3,7,3,5,3,2
40580,6,3,9,3,8,3,7,3,5,3,2
40581,6,2,9,2,8,2,7,2,5,2,2
40582,6,2,9,2,8,2,7,2,5,2,2
40583,6,1,9,1,8,1,7,1,5,1,2
40584,6,1,9,1,8,1,7,1,5,1,2
40585,6,1,9,1,8,1,7,1,5,1,2
40586,6,4,9,4,8,4,7,4,5,4,1
40587,6,4,9,4,8,4,7,4,5,4,1
40588,6,3,9,3,8,3,7,3,5,3,1
40589,6,3,9,3,8,3,7,3,5,3,1
40590,6,2,9,2,8,2,7,2,5,2,1
40591,6,2,9,2,8,2,7,2,5,2,1
40592,6,1,9,1,8,1,7,1,5,1,1
40593,6,1,9,1,8,1,7,1,5,1,1
40594,6,1,9,1,8,1,7,1,5,1,1
40595,6,1,9,1,8,1,7,1,5,1,1
40596,6,4,9,4,8,4,7,4,4,4,3
40597,6,4,9,4,8,4,7,4,4,4,3
40598,6,4,9,4,8,4,7,4,4,4,3
40599,6,4,9,4,8,4,7,4,4,4,3
40600,6,3,9,3,8,3,7,3,4,3,3
40601,6,3,9,3,8,3,7,3,4,3,3
40602,6,2,9,2,8,2,7,2,4,2,3
40603,6,2,9,2,8,2,7,2,4,2,3
40604,6,2,9,2,8,2,7,2,4,2,3
40605,6,2,9,2,8,2,7,2,4,2,3
40606,6,2,9,2,8,2,7,2,4,2,3
40607,6,2,9,2,8,2,7,2,4,2,3
40608,6,1,9,1,8,1,7,1,4,1,3
40609,6,1,9,1,8,1,7,1,4,1,3
40610,6,4,9,4,8,4,7,4,4,4,2
40611,6,4,9,4,8,4,7,4,4,4,2
40612,6,4,9,4,8,4,7,4,4,4,2
40613,6,4,9,4,8,4,7,4,4,4,2
40614,6,2,9,2,8,2,7,2,4,2,2
40615,6,2,9,2,8,2,7,2,4,2,2
40616,6,1,9,1,8,1,7,1,4,1,2
40617,6,1,9,1,8,1,7,1,4,1,2
40618,6,4,9,4,8,4,7,4,4,4,1
40619,6,2,9,2,8,2,7,2,4,2,1
40620,6,1,9,1,8,1,7,1,4,1,1
40621,6,4,9,4,8,4,7,4,3,4,2
40622,6,4,9,4,8,4,7,4,3,4,2
40623,6,3,9,3,8,3,7,3,3,3,2
40624,6,3,9,3,8,3,7,3,3,3,2
40625,6,3,9,3,8,3,7,3,3,3,2
40626,6,2,9,2,8,2,7,2,3,2,2
40627,6,2,9,2,8,2,7,2,3,2,2
40628,6,2,9,2,8,2,7,2,3,2,2
40629,6,2,9,2,8,2,7,2,3,2,2
